index,valence_1,valence_2,arousal_1,arousal_2
S01E02R04_clip0171,5,1,1,1
S01E02R04_clip0172,5,1,1,4
S01E02R04_clip0173,5,3,1,4
S01E02R04_clip0174,5,1,1,1
S01E02R04_clip0175,5,1,1,1
S01E02R04_clip0176,5,1,1,1
S01E02R04_clip0177,5,1,1,1
S01E02R04_clip0178,5,1,1,1
S01E02R04_clip0179,5,1,1,1
S01E02R04_clip0180,5,1,1,1
S01E02R04_clip0181,5,1,1,1
S01E02R04_clip0182,5,1,1,1
S01E02R04_clip0183,5,1,1,1
S01E02R04_clip0184,5,1,1,1
S01E02R04_clip0185,5,1,1,1
S01E02R04_clip0186,5,1,1,1
S01E02R04_clip0187,5,1,1,1
S01E02R04_clip0188,5,1,1,1
S01E02R04_clip0189,5,1,1,1
S01E02R04_clip0190,5,1,1,1
S01E02R04_clip0191,5,1,1,1
S01E02R04_clip0192,5,1,1,1
S01E02R04_clip0193,5,1,1,1
S01E02R04_clip0194,5,1,1,1
S01E02R04_clip0195,5,1,1,1
S01E02R04_clip0196,5,1,1,1
S01E02R04_clip0197,5,1,1,1
S01E02R04_clip0198,5,1,1,1
S01E02R04_clip0199,5,1,1,1
S01E02R04_clip0200,5,1,1,1
S01E02R04_clip0201,5,1,1,5
S01E02R04_clip0202,5,1,1,5
S01E02R04_clip0203,5,1,1,7
S01E02R04_clip0204,5,1,1,6
S01E02R04_clip0205,5,1,1,5
S01E02R04_clip0206,5,1,1,6
S01E02R04_clip0207,5,1,1,4
S01E02R04_clip0208,5,1,1,4
S01E02R04_clip0209,5,1,1,5
S01E02R04_clip0210,5,1,1,6
S01E02R04_clip0211,5,1,1,2
S01E02R04_clip0212,5,1,1,1
S01E02R04_clip0213,5,1,1,1
S01E02R04_clip0214,5,1,1,7
S01E02R04_clip0215,5,1,1,7
S01E02R04_clip0216,5,1,1,5
S01E02R04_clip0217,5,1,1,5
S01E02R04_clip0218,5,1,1,5
S01E02R04_clip0219,5,1,1,8
S01E02R04_clip0220,5,1,1,7
S01E02R04_clip0221,5,1,1,7
S01E02R04_clip0222,5,1,1,6
S01E02R04_clip0223,5,1,1,5
S01E02R04_clip0224,5,1,1,8
S01E02R04_clip0225,5,1,1,4
S01E02R04_clip0226,5,1,1,8
S01E02R04_clip0227,5,1,1,7
S01E02R04_clip0228,5,1,1,5
S01E02R04_clip0229,5,1,1,5
S01E02R04_clip0230,5,1,1,7
S01E02R04_clip0231,5,1,1,1
S01E02R04_clip0232,5,1,1,1
S01E02R04_clip0233,5,1,1,1
S01E02R04_clip0234,5,1,1,1
S01E02R04_clip0235,5,1,1,1
S01E02R04_clip0236,5,1,1,1
S01E02R04_clip0237,5,1,1,1
S01E02R04_clip0238,5,1,1,1
S01E02R04_clip0239,5,1,1,1
S01E02R04_clip0240,5,1,1,1
S01E02R04_clip0241,5,1,1,1
S01E02R04_clip0242,5,1,1,1
S01E02R04_clip0243,5,1,1,1
S01E02R04_clip0244,5,1,1,1
S01E02R04_clip0245,5,1,1,1
S01E02R04_clip0246,5,1,1,1
S01E02R04_clip0247,5,1,1,1
S01E02R04_clip0248,5,1,1,1
S01E02R04_clip0249,5,1,1,1
S01E02R04_clip0250,5,1,1,1
S01E02R04_clip0251,5,1,1,1
S01E02R04_clip0252,5,1,1,1
S01E02R04_clip0253,5,1,1,1
S01E02R04_clip0254,5,1,1,1
S01E02R04_clip0255,5,1,1,1
S01E02R04_clip0256,5,1,1,1
S01E02R04_clip0257,5,1,1,1
S01E02R04_clip0258,5,1,1,1
S01E02R04_clip0259,5,1,1,1
S01E02R04_clip0260,5,1,1,1
S01E02R04_clip0261,5,1,1,1
S01E02R04_clip0262,5,1,1,1
S01E02R04_clip0263,5,1,1,1
S01E02R04_clip0264,5,1,1,1
S01E02R04_clip0265,5,1,1,1
S01E02R04_clip0266,5,1,1,1
S01E02R04_clip0267,5,1,1,1
S01E02R04_clip0268,5,1,1,1
S01E02R04_clip0269,5,1,1,1
S01E02R04_clip0270,5,1,1,1
S01E02R04_clip0271,5,1,1,1
S01E02R04_clip0272,5,1,1,1
S01E02R04_clip0273,5,1,1,1
S01E02R04_clip0274,5,1,1,1
S01E02R04_clip0275,5,1,1,1
S01E02R04_clip0276,5,1,1,1
S01E02R04_clip0277,5,1,1,1
S01E02R04_clip0278,5,1,1,1
S01E02R04_clip0279,5,1,1,1
S01E02R04_clip0280,5,1,1,1
S01E02R04_clip0281,5,1,1,1
S01E02R04_clip0282,5,1,1,1
S01E02R04_clip0283,5,1,1,1
S01E02R04_clip0284,5,1,1,1
S01E02R04_clip0285,5,1,1,1
S01E02R04_clip0286,5,1,1,1
S01E02R04_clip0287,5,1,1,1
S01E02R04_clip0288,5,1,1,1
S01E02R04_clip0289,5,1,1,1
S01E02R04_clip0290,5,1,1,1
S01E02R04_clip0291,5,1,1,1
S01E02R04_clip0292,5,1,1,1
S01E02R04_clip0293,5,1,1,1
S01E02R04_clip0294,5,1,1,1
S01E02R04_clip0295,5,1,1,1
S01E02R04_clip0296,5,1,1,1
S01E02R04_clip0297,5,1,1,1
S01E02R04_clip0298,5,1,1,1
S01E02R04_clip0299,5,1,1,1
S01E02R04_clip0300,5,1,1,1
S01E02R04_clip0301,5,1,1,1
S01E02R04_clip0302,5,1,1,1
S01E02R04_clip0303,5,1,1,1
S01E02R04_clip0304,5,1,1,1
S01E02R04_clip0305,5,1,1,1
S01E02R04_clip0306,5,1,1,1
S01E02R04_clip0307,5,1,1,1
S01E02R04_clip0308,5,1,1,1
S01E02R04_clip0309,5,1,1,1
S01E02R04_clip0310,5,1,1,1
S01E02R04_clip0311,5,1,1,1
S01E02R04_clip0312,5,1,1,1
S01E02R04_clip0313,5,1,1,1
S01E02R04_clip0314,5,1,1,1
S01E02R04_clip0315,5,1,1,1
S01E02R04_clip0316,5,1,1,1
S01E02R04_clip0317,5,1,1,1
S01E02R04_clip0318,5,1,1,1
S01E02R04_clip0319,5,1,1,1
S01E02R04_clip0320,5,1,1,1
S01E02R04_clip0321,5,1,1,1
S01E02R04_clip0322,5,1,1,1
S01E02R04_clip0323,5,1,1,1
S01E02R04_clip0324,5,1,1,1
S01E02R04_clip0325,5,1,1,1
S01E02R04_clip0326,5,1,1,1
S01E02R04_clip0327,5,1,1,1
S01E02R04_clip0328,5,1,1,1
S01E02R04_clip0329,5,1,1,1
S01E02R04_clip0330,5,1,1,1
S01E02R04_clip0331,5,1,1,1
S01E02R04_clip0332,5,1,1,1
S01E02R04_clip0333,5,1,1,1
S01E02R04_clip0334,5,1,1,1
S01E02R04_clip0335,5,1,1,1
S01E02R04_clip0336,5,1,1,1
S01E02R04_clip0337,5,1,1,1
S01E02R04_clip0338,5,1,1,1
S01E02R04_clip0339,5,1,1,1
S01E02R04_clip0340,5,1,1,1
S01E02R04_clip0341,5,1,1,1
S01E02R04_clip0342,5,1,1,1
S01E02R04_clip0343,5,1,1,1
S01E02R04_clip0344,5,1,1,1
S01E02R04_clip0345,5,1,1,1
S01E02R04_clip0346,5,1,1,1
S01E02R04_clip0347,5,1,1,1
S01E02R04_clip0348,5,1,1,1
S01E02R04_clip0349,5,1,1,1
S01E02R04_clip0350,5,1,1,1
S01E02R04_clip0351,5,1,1,1
S01E02R04_clip0352,5,1,1,1
S01E02R04_clip0353,5,1,1,1
